콘텐츠명,판매채널콘텐츠ID,콘텐츠ID,판매채널명,콘텐츠형태,지급정산상태,승인상태,지급정산마스터ID,지급정산상세ID,통합계약ID,지급정산마스터_등록일자
남편을 버리는 완벽한 방법(연재),842047,322339,큐툰(소설 서비스),소설,운영중,승인,1036784,1029590,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842046,322339,코미코(NHN comico),소설,운영중,승인,1036783,1029589,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842045,322339,코미코(NHN comico Corp),소설,운영중,승인,1036782,1029588,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842044,322339,코미코_일반결제,소설,운영중,승인,1036781,1029587,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842043,322339,코미코_인앱결제,소설,운영중,승인,1036780,1029586,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842042,322339,카카오페이지(소설),소설,운영중,승인,1036779,1029585,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842041,322339,조아라(소설),소설,운영중,승인,1036778,1029584,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842040,322339,인터파크,소설,운영중,승인,1036777,1029583,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842039,322339,유페이퍼,소설,운영중,승인,1036776,1029582,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842038,322339,윌라(전자책),소설,운영중,승인,1036775,1029581,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842037,322339,웹소설 하이북,소설,운영중,승인,1036774,1029580,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842036,322339,원스토어(소설),소설,운영중,승인,1036773,1029579,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842035,322339,올툰(소설),소설,운영중,승인,1036772,1029578,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842034,322339,올툰,소설,운영중,승인,1036771,1029577,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842033,322339,예원북스(북팔),소설,운영중,승인,1036770,1029576,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842032,322339,엠유네트웍스,소설,운영중,승인,1036769,1029575,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842031,322339,에피루스 이북클럽(B2C),소설,운영중,승인,1036768,1029574,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842030,322339,에이블리(소설),소설,운영중,승인,1036767,1029573,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842029,322339,알라딘(소설)(1068659313),소설,운영중,승인,1036766,1029572,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842028,322339,쏘울픽쳐스,소설,운영중,승인,1036765,1029571,79413,2025-06-20T18:59:51
남편을 버리는 완벽한 방법(연재),842027,322339,신영미디어,소설,운영중,승인,1036764,1029570,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842026,322339,스토린랩(원스토어),소설,운영중,승인,1036763,1029569,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842025,322339,스토리위즈,소설,운영중,승인,1036762,1029568,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842024,322339,스타로,소설,운영중,승인,1036761,1029567,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842023,322339,스낵북(알에스),소설,운영중,승인,1036760,1029566,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842022,322339,블라이스_일반결제,소설,운영중,승인,1036759,1029565,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842021,322339,블라이스_인앱결제,소설,운영중,승인,1036758,1029564,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842020,322339,블라이스 셀렉트,소설,운영중,승인,1036757,1029563,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842019,322339,북팔(소설),소설,운영중,승인,1036756,1029562,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842018,322339,북큐브(소설),소설,운영중,승인,1036755,1029561,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842017,322339,부커스,소설,운영중,승인,1036754,1029560,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842016,322339,버프툰_일반,소설,운영중,승인,1036753,1029559,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842015,322339,버프툰_독점,소설,운영중,승인,1036752,1029558,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842014,322339,미스터블루(소설),소설,운영중,승인,1036751,1029557,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842013,322339,미소설,소설,운영중,승인,1036750,1029556,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842012,322339,문피아,소설,운영중,승인,1036749,1029555,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842011,322339,무툰(소설 서비스),소설,운영중,승인,1036748,1029554,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842010,322339,마나부(스튜디오M),소설,운영중,승인,1036747,1029553,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842009,322339,리디북스(이벤트),소설,운영중,승인,1036746,1029552,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842008,322339,리디북스(소설),소설,운영중,승인,1036745,1029551,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842007,322339,로망띠끄,소설,운영중,승인,1036744,1029550,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842006,322339,누온,소설,운영중,승인,1036743,1029549,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842005,322339,노벨피아 (소설),소설,운영중,승인,1036742,1029548,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842004,322339,네이버_장르(광고수익),소설,운영중,승인,1036741,1029547,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842003,322339,네이버_장르,소설,운영중,승인,1036740,1029546,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842002,322339,네이버_일반,소설,운영중,승인,1036739,1029545,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842001,322339,네이버_연재(광고수익),소설,운영중,승인,1036738,1029544,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),842000,322339,네이버_연재,소설,운영중,승인,1036737,1029543,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),841999,322339,구루컴퍼니,소설,운영중,승인,1036736,1029542,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),841998,322339,구글(소설),소설,운영중,승인,1036735,1029541,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),841997,322339,교보문고(톡소다),소설,운영중,승인,1036734,1029540,79413,2025-06-20T18:59:50
남편을 버리는 완벽한 방법(연재),841996,322339,교보문고(소설),소설,운영중,승인,1036733,1029539,79413,2025-06-20T18:59:50
연서,841995,322338,카카오페이지(소설),소설,운영중,승인,1036732,1029538,79412,2025-06-20T18:11:56
"[연재]흙수저, 회귀로 재벌되다!",185050,110331,카카오페이지(소설),소설,운영중,승인,1036716,1029522,79411,2025-06-20T17:16:55
캣츠,841857,321147,Yes24(서점),소설,운영중,승인,1036657,1029463,78456,2025-06-19T12:57:52
버려진 개는 주인을 길들인다,841810,322295,네이버_연재(광고수익),소설,운영중,승인,1036596,1029402,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841809,322295,한아름(P000003716),소설,운영중,승인,1036595,1029401,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841808,322295,OPMS,소설,운영중,승인,1036594,1029400,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841807,322295,Yes24(시프트북스),소설,운영중,승인,1036593,1029399,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841806,322295,Yes24(서점),소설,운영중,승인,1036592,1029398,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841805,322295,EDITIO,소설,운영중,승인,1036591,1029397,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841804,322295,한국이퍼브,소설,운영중,승인,1036590,1029396,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841803,322295,피플앤스토리 (P2P 웹소설 서비스),소설,운영중,승인,1036589,1029395,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841802,322295,토스(소설),소설,운영중,승인,1036588,1029394,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841801,322295,카카오페이지(소설),소설,운영중,승인,1036587,1029393,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841800,322295,조아라(소설),소설,운영중,승인,1036586,1029392,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841799,322295,윌라(전자책),소설,운영중,승인,1036585,1029391,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841798,322295,웹소설 하이북,소설,운영중,승인,1036584,1029390,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841797,322295,원스토어(소설),소설,운영중,승인,1036583,1029389,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841796,322295,올툰(소설),소설,운영중,승인,1036582,1029388,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841795,322295,예원북스(북팔),소설,운영중,승인,1036581,1029387,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841794,322295,에피루스 이북클럽(B2C),소설,운영중,승인,1036580,1029386,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841793,322295,에이블리(소설),소설,운영중,승인,1036579,1029385,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841792,322295,알라딘(소설)(1068659313),소설,운영중,승인,1036578,1029384,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841791,322295,스토린랩(원스토어),소설,운영중,승인,1036577,1029383,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841790,322295,신영미디어,소설,운영중,승인,1036576,1029382,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841789,322295,스토리위즈,소설,운영중,승인,1036575,1029381,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841788,322295,스낵북(알에스),소설,운영중,승인,1036574,1029380,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841787,322295,북팔(소설),소설,운영중,승인,1036573,1029379,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841786,322295,북큐브(소설),소설,운영중,승인,1036572,1029378,79386,2025-06-19T11:15:15
버려진 개는 주인을 길들인다,841785,322295,미스터블루(소설),소설,운영중,승인,1036571,1029377,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841784,322295,미소설,소설,운영중,승인,1036570,1029376,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841783,322295,문피아,소설,운영중,승인,1036569,1029375,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841782,322295,무툰(소설 서비스),소설,운영중,승인,1036568,1029374,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841781,322295,모픽(mofic),소설,운영중,승인,1036567,1029373,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841780,322295,리디북스(소설),소설,운영중,승인,1036566,1029372,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841779,322295,로망띠끄,소설,운영중,승인,1036565,1029371,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841778,322295,노벨피아 (소설),소설,운영중,승인,1036564,1029370,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841777,322295,네이버_장르,소설,운영중,승인,1036563,1029369,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841776,322295,네이버_일반,소설,운영중,승인,1036562,1029368,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841775,322295,네이버_연재,소설,운영중,승인,1036561,1029367,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841774,322295,구글(소설),소설,운영중,승인,1036560,1029366,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841773,322295,교보문고(톡소다),소설,운영중,승인,1036559,1029365,79386,2025-06-19T11:15:14
버려진 개는 주인을 길들인다,841772,322295,교보문고(소설),소설,운영중,승인,1036558,1029364,79386,2025-06-19T11:15:14
수련,841769,322294,알라딘(소설)(1068659313),소설,운영중,승인,1036555,1029361,79385,2025-06-19T11:05:42
행복을 배달하는 폴짝이,841768,322293,Yes24(서점),소설,운영중,승인,1036554,1029360,79384,2025-06-19T11:02:47
삐오삐오 불이 났어요!,841767,322292,Yes24(서점),소설,운영중,승인,1036553,1029359,79383,2025-06-19T11:00:28
친친 박사님의 편지,841766,322291,Yes24(서점),소설,운영중,승인,1036552,1029358,79382,2025-06-19T10:57:39
초록 강 꼬마 비버,841765,322290,Yes24(서점),소설,운영중,승인,1036551,1029357,79381,2025-06-19T10:55:46
여탐정 최유리 시리즈,841764,322289,Yes24(서점),소설,운영중,승인,1036550,1029356,79380,2025-06-19T10:08:13
신작 1종,841763,322287,한아름(P000003716),소설,운영중,승인,1036549,1029355,79377,2025-06-19T09:06:37
신작 1종,841762,322287,토스(소설),소설,운영중,승인,1036548,1029354,79377,2025-06-19T09:06:37
신작 1종,841761,322287,카카오페이지(창작지원금),소설,운영중,승인,1036547,1029353,79377,2025-06-19T09:06:37
신작 1종,841760,322287,카카오페이지(선투자),소설,운영중,승인,1036546,1029352,79377,2025-06-19T09:06:37
신작 1종,841759,322287,카카오페이지(소설),소설,운영중,승인,1036545,1029351,79377,2025-06-19T09:06:37
신작 1종,841758,322287,조아라(소설),소설,운영중,승인,1036544,1029350,79377,2025-06-19T09:06:37
신작 1종,841757,322287,원스토어(소설),소설,운영중,승인,1036543,1029349,79377,2025-06-19T09:06:37
신작 1종,841756,322287,에피루스 이북클럽(B2C),소설,운영중,승인,1036542,1029348,79377,2025-06-19T09:06:37
신작 1종,841755,322287,에이블리(소설),소설,운영중,승인,1036541,1029347,79377,2025-06-19T09:06:37
신작 1종,841754,322287,알라딘(소설)(1068659313),소설,운영중,승인,1036540,1029346,79377,2025-06-19T09:06:37
신작 1종,841753,322287,스낵북(알에스),소설,운영중,승인,1036539,1029345,79377,2025-06-19T09:06:37
신작 1종,841752,322287,블라이스_일반결제,소설,운영중,승인,1036538,1029344,79377,2025-06-19T09:06:37
신작 1종,841751,322287,블라이스_인앱결제,소설,운영중,승인,1036537,1029343,79377,2025-06-19T09:06:37
신작 1종,841750,322287,북팔(소설),소설,운영중,승인,1036536,1029342,79377,2025-06-19T09:06:37
신작 1종,841749,322287,북큐브(소설),소설,운영중,승인,1036535,1029341,79377,2025-06-19T09:06:37
신작 1종,841748,322287,밀리의 서재,소설,운영중,승인,1036534,1029340,79377,2025-06-19T09:06:37
신작 1종,841747,322287,미스터블루(소설),소설,운영중,승인,1036533,1029339,79377,2025-06-19T09:06:37
신작 1종,841746,322287,문피아,소설,운영중,승인,1036532,1029338,79377,2025-06-19T09:06:37
